pair_id, entrailment_judgment, relatedness_score
7874, NEUTRAL, 3.3243532
7879, CONTRADICTION, 3.3820372
7880, ENTAILMENT, 4.1311226
7882, NEUTRAL, 3.3431835
7883, ENTAILMENT, 4.1461763
7885, CONTRADICTION, 3.4247394
7886, ENTAILMENT, 4.111287
7894, CONTRADICTION, 3.0041232
7895, ENTAILMENT, 3.9352694
7897, CONTRADICTION, 3.3966575
7901, NEUTRAL, 2.7338414
7904, NEUTRAL, 3.2643914
7905, ENTAILMENT, 4.3285728
7907, ENTAILMENT, 4.2370358
7908, NEUTRAL, 4.1846995
7910, NEUTRAL, 2.8650947
7911, NEUTRAL, 2.862885
7913, NEUTRAL, 2.4005146
7914, NEUTRAL, 2.8177595
7915, NEUTRAL, 2.824596
7916, ENTAILMENT, 3.5325122
7918, ENTAILMENT, 4.3372335
7919, CONTRADICTION, 3.001862
7920, NEUTRAL, 3.1846008
7922, ENTAILMENT, 3.1127462
7924, ENTAILMENT, 3.906021
7928, CONTRADICTION, 3.2975326
7929, NEUTRAL, 0.74942005
7930, NEUTRAL, 1.2026933
7931, NEUTRAL, 1.6250461
7941, NEUTRAL, 0.9977175
7942, NEUTRAL, 0.9537746
7943, ENTAILMENT, 4.7232127
7944, NEUTRAL, 3.1774836
7945, ENTAILMENT, 4.4503503
7948, NEUTRAL, 2.001718
7952, ENTAILMENT, 4.0483994
7955, CONTRADICTION, 3.064197
7956, NEUTRAL, 3.665172
7958, NEUTRAL, 3.3122053
7960, NEUTRAL, 3.6187568
7961, ENTAILMENT, 4.438046
7962, CONTRADICTION, 3.161758
7965, CONTRADICTION, 3.9211097
7968, NEUTRAL, 1.6256565
7969, NEUTRAL, 2.0924354
7970, NEUTRAL, 2.5112
7974, ENTAILMENT, 4.5817995
7975, NEUTRAL, 3.8103604
7978, NEUTRAL, 3.3666062
7979, NEUTRAL, 2.1765475
7982, NEUTRAL, 2.4351711
7983, NEUTRAL, 3.3145008
7984, CONTRADICTION, 2.921136
7988, NEUTRAL, 2.5431361
7991, ENTAILMENT, 3.955102
7992, ENTAILMENT, 4.6175833
7994, ENTAILMENT, 4.621132
8000, NEUTRAL, 3.7884007
8001, ENTAILMENT, 3.95795
8003, ENTAILMENT, 4.0879993
8004, NEUTRAL, 3.103218
8007, NEUTRAL, 1.2490195
8008, NEUTRAL, 1.0978338
8009, NEUTRAL, 1.3812629
8011, NEUTRAL, 3.9289489
8013, CONTRADICTION, 3.7295532
8015, NEUTRAL, 2.8342586
8016, NEUTRAL, 3.4593668
8017, NEUTRAL, 3.180653
8019, ENTAILMENT, 4.2613897
8020, NEUTRAL, 3.2472143
8022, NEUTRAL, 2.6730971
8023, ENTAILMENT, 3.8335333
8026, NEUTRAL, 3.0636911
8027, ENTAILMENT, 3.826346
8030, ENTAILMENT, 4.6855392
8033, NEUTRAL, 2.9534922
8034, ENTAILMENT, 3.995338
8035, NEUTRAL, 2.7550755
8036, NEUTRAL, 3.9708233
8042, NEUTRAL, 2.6944218
8043, NEUTRAL, 3.955309
8045, NEUTRAL, 4.0369678
8046, ENTAILMENT, 4.0890093
8048, ENTAILMENT, 4.4527154
8051, NEUTRAL, 3.2672195
8052, NEUTRAL, 3.8367515
8053, NEUTRAL, 3.5716352
8054, NEUTRAL, 4.0081916
8056, NEUTRAL, 3.5662217
8061, NEUTRAL, 3.2487369
8062, NEUTRAL, 2.384276
8063, NEUTRAL, 3.4002762
8066, ENTAILMENT, 4.728899
8070, NEUTRAL, 3.4987183
8074, NEUTRAL, 3.7385125
8075, ENTAILMENT, 4.223437
8078, NEUTRAL, 3.025731
8080, NEUTRAL, 2.7878923
8081, NEUTRAL, 3.0025558
8082, ENTAILMENT, 3.8198938
8083, ENTAILMENT, 3.5744758
8085, ENTAILMENT, 3.9661536
8086, NEUTRAL, 2.7973752
8087, ENTAILMENT, 4.0546756
8088, ENTAILMENT, 3.861384
8097, NEUTRAL, 3.7081418
8098, NEUTRAL, 3.1607528
8099, NEUTRAL, 3.6609545
8100, ENTAILMENT, 4.5890756
8101, CONTRADICTION, 3.4506006
8102, ENTAILMENT, 4.207647
8103, CONTRADICTION, 3.743966
8106, NEUTRAL, 3.2111025
8107, NEUTRAL, 2.7814837
8111, ENTAILMENT, 4.786503
8113, NEUTRAL, 0.5576819
8114, NEUTRAL, 1.1178337
8115, NEUTRAL, 0.6114571
8116, NEUTRAL, 0.6182201
8117, NEUTRAL, 1.0137976
8118, NEUTRAL, 3.7720556
8123, NEUTRAL, 2.6654658
8125, NEUTRAL, 2.993729
8128, ENTAILMENT, 3.713821
8131, ENTAILMENT, 3.3291616
8132, ENTAILMENT, 3.0918698
8133, ENTAILMENT, 3.002617
8135, ENTAILMENT, 3.2748652
8139, CONTRADICTION, 4.2444763
8140, ENTAILMENT, 3.7955132
8142, ENTAILMENT, 3.737227
8144, NEUTRAL, 2.8397222
8146, NEUTRAL, 3.1661153
8148, NEUTRAL, 3.486782
8149, NEUTRAL, 2.4205608
8150, NEUTRAL, 1.5191361
8151, NEUTRAL, 2.0504909
8153, NEUTRAL, 2.479682
8154, ENTAILMENT, 4.4877834
8160, ENTAILMENT, 3.9379644
8164, ENTAILMENT, 3.4038205
8166, ENTAILMENT, 4.770452
8167, NEUTRAL, 1.8813807
8169, NEUTRAL, 1.8688303
8170, NEUTRAL, 1.7342051
8171, NEUTRAL, 1.9907249
8172, ENTAILMENT, 4.572144
8174, ENTAILMENT, 3.7680206
8176, NEUTRAL, 3.1056695
8178, NEUTRAL, 3.6288095
8181, ENTAILMENT, 4.138431
8182, ENTAILMENT, 4.121332
8183, ENTAILMENT, 4.8222017
8185, ENTAILMENT, 3.9051414
8188, ENTAILMENT, 3.661675
8197, NEUTRAL, 2.4571962
8198, NEUTRAL, 2.0987468
8202, NEUTRAL, 3.088152
8203, NEUTRAL, 3.45791
8204, NEUTRAL, 2.9177809
8205, ENTAILMENT, 3.2912645
8207, ENTAILMENT, 3.4115815
8208, ENTAILMENT, 4.633473
8209, ENTAILMENT, 4.147343
8214, NEUTRAL, 1.6401824
8218, NEUTRAL, 3.7976465
8221, NEUTRAL, 3.7001195
8222, NEUTRAL, 3.1537895
8224, NEUTRAL, 3.442525
8226, ENTAILMENT, 4.230982
8229, NEUTRAL, 2.4265647
8231, NEUTRAL, 2.3867273
8232, NEUTRAL, 3.3632717
8234, ENTAILMENT, 3.9760017
8235, ENTAILMENT, 4.444778
8236, ENTAILMENT, 3.8464794
8237, ENTAILMENT, 4.4942904
8238, NEUTRAL, 2.9450068
8239, NEUTRAL, 2.415244
8240, NEUTRAL, 2.1010332
8241, NEUTRAL, 2.3907132
8242, NEUTRAL, 1.521835
8243, NEUTRAL, 2.3725863
8244, NEUTRAL, 4.131803
8245, ENTAILMENT, 4.0447855
8250, NEUTRAL, 3.0637116
8252, NEUTRAL, 2.614709
8253, ENTAILMENT, 4.15099
8254, ENTAILMENT, 4.1518326
8255, ENTAILMENT, 4.466084
8256, ENTAILMENT, 3.9003477
8257, NEUTRAL, 2.9328685
8259, NEUTRAL, 3.187787
8260, NEUTRAL, 2.7158422
8261, NEUTRAL, 2.8256102
8262, ENTAILMENT, 4.6076903
8265, ENTAILMENT, 4.4042816
8268, NEUTRAL, 3.9579678
8270, NEUTRAL, 3.965106
8271, ENTAILMENT, 4.399757
8273, ENTAILMENT, 3.869728
8275, NEUTRAL, 2.2508302
8278, NEUTRAL, 2.781497
8279, NEUTRAL, 2.8234901
8280, ENTAILMENT, 3.9887948
8284, NEUTRAL, 3.3009958
8286, NEUTRAL, 3.420764
8287, NEUTRAL, 2.2170353
8290, CONTRADICTION, 2.05999
8291, ENTAILMENT, 4.054317
8292, ENTAILMENT, 4.1805797
8293, NEUTRAL, 3.7268267
8295, NEUTRAL, 3.912045
8297, NEUTRAL, 3.943799
8298, ENTAILMENT, 4.63984
8299, NEUTRAL, 3.123941
8301, CONTRADICTION, 3.3685708
8302, ENTAILMENT, 3.9862218
8303, CONTRADICTION, 2.9656148
8308, CONTRADICTION, 3.637402
8309, ENTAILMENT, 4.7475777
8310, NEUTRAL, 3.3775373
8311, NEUTRAL, 2.1034322
8315, NEUTRAL, 2.2328281
8318, ENTAILMENT, 4.1720943
8319, CONTRADICTION, 2.8647351
8320, NEUTRAL, 1.459766
8322, NEUTRAL, 1.9030765
8324, NEUTRAL, 2.7556648
8332, NEUTRAL, 3.3107748
8337, NEUTRAL, 3.4762583
8341, NEUTRAL, 2.0495982
8342, ENTAILMENT, 4.169087
8344, CONTRADICTION, 3.4648466
8346, ENTAILMENT, 4.159389
8348, NEUTRAL, 3.5475388
8350, NEUTRAL, 2.8392916
8353, NEUTRAL, 3.3700085
8354, NEUTRAL, 3.4301186
8357, NEUTRAL, 2.9877172
8359, NEUTRAL, 2.8878298
8361, NEUTRAL, 3.9723325
8364, ENTAILMENT, 4.16934
8365, NEUTRAL, 3.2158542
8369, NEUTRAL, 3.080831
8370, ENTAILMENT, 4.6885753
8371, CONTRADICTION, 2.9972243
8372, ENTAILMENT, 4.3440614
8373, NEUTRAL, 3.7829676
8378, NEUTRAL, 3.307014
8380, NEUTRAL, 3.3963585
8382, ENTAILMENT, 3.7641478
8385, ENTAILMENT, 4.148437
8386, NEUTRAL, 2.7739444
8387, NEUTRAL, 3.584116
8390, ENTAILMENT, 4.352853
8391, NEUTRAL, 3.4725256
8392, NEUTRAL, 2.3903408
8393, NEUTRAL, 2.136642
8394, NEUTRAL, 2.3385277
8395, NEUTRAL, 2.9214373
8397, ENTAILMENT, 4.505508
8399, ENTAILMENT, 4.900648
8401, NEUTRAL, 3.2373762
8402, NEUTRAL, 2.9487424
8403, NEUTRAL, 2.9264364
8405, NEUTRAL, 3.2300081
8408, ENTAILMENT, 4.575025
8410, ENTAILMENT, 4.3270206
8411, NEUTRAL, 3.3105273
8413, ENTAILMENT, 4.5112753
8414, ENTAILMENT, 4.4843907
8415, ENTAILMENT, 3.8795056
8416, NEUTRAL, 3.4681902
8418, ENTAILMENT, 4.4622645
8420, NEUTRAL, 3.2103343
8422, NEUTRAL, 1.6635376
8423, NEUTRAL, 3.2518053
8427, CONTRADICTION, 3.3185177
8428, NEUTRAL, 3.5356007
8429, NEUTRAL, 2.994563
8432, NEUTRAL, 3.2803793
8433, ENTAILMENT, 4.394981
8436, CONTRADICTION, 4.0193563
8438, NEUTRAL, 1.8977545
8439, NEUTRAL, 1.7672318
8440, NEUTRAL, 1.9930717
8442, ENTAILMENT, 3.772336
8443, NEUTRAL, 2.8800936
8445, ENTAILMENT, 4.0692577
8447, NEUTRAL, 2.945705
8448, NEUTRAL, 2.8293457
8450, ENTAILMENT, 3.2335167
8454, NEUTRAL, 3.5450516
8463, NEUTRAL, 4.397325
8464, NEUTRAL, 2.4784079
8465, NEUTRAL, 2.3506021
8466, NEUTRAL, 2.3252168
8467, NEUTRAL, 2.6196861
8468, NEUTRAL, 2.6944404
8472, ENTAILMENT, 4.1971784
8473, NEUTRAL, 2.1816707
8477, NEUTRAL, 2.1936417
8478, ENTAILMENT, 4.2296414
8480, ENTAILMENT, 4.2196727
8485, ENTAILMENT, 3.6817064
8487, ENTAILMENT, 4.319434
8488, NEUTRAL, 3.5070806
8491, NEUTRAL, 3.6114454
8495, NEUTRAL, 3.1298451
8496, ENTAILMENT, 4.286668
8497, CONTRADICTION, 3.0750065
8498, ENTAILMENT, 4.5836067
8499, CONTRADICTION, 3.2408376
8503, NEUTRAL, 2.6448164
8508, NEUTRAL, 3.212904
8509, NEUTRAL, 3.372779
8510, NEUTRAL, 3.6053896
8513, NEUTRAL, 3.6971912
8515, CONTRADICTION, 3.9332933
8518, NEUTRAL, 3.7226915
8519, NEUTRAL, 2.8395734
8522, ENTAILMENT, 4.4402
8523, NEUTRAL, 3.7940388
8526, NEUTRAL, 3.212851
8527, NEUTRAL, 0.50068295
8531, NEUTRAL, 0.80500793
8533, ENTAILMENT, 3.6437726
8534, ENTAILMENT, 4.2670436
8535, ENTAILMENT, 4.4585433
8539, NEUTRAL, 2.3890977
8540, NEUTRAL, 3.6861439
8542, NEUTRAL, 3.673071
8544, ENTAILMENT, 3.643468
8545, ENTAILMENT, 3.8120332
8546, NEUTRAL, 3.5715852
8547, ENTAILMENT, 3.763492
8549, NEUTRAL, 3.7561622
8550, ENTAILMENT, 4.462863
8552, ENTAILMENT, 4.540009
8553, NEUTRAL, 3.6239395
8554, NEUTRAL, 2.709566
8556, NEUTRAL, 1.704969
8557, NEUTRAL, 1.8360869
8559, ENTAILMENT, 3.0659776
8560, ENTAILMENT, 4.420133
8565, NEUTRAL, 1.8688294
8568, ENTAILMENT, 4.256238
8570, ENTAILMENT, 4.2067475
8573, NEUTRAL, 3.9218578
8575, NEUTRAL, 3.1256084
8577, NEUTRAL, 3.8329282
8579, ENTAILMENT, 4.912131
8580, ENTAILMENT, 4.116378
8583, NEUTRAL, 2.5279698
8585, ENTAILMENT, 2.7489982
8587, CONTRADICTION, 3.1545682
8591, NEUTRAL, 1.6450666
8592, NEUTRAL, 2.2519326
8595, ENTAILMENT, 4.322641
8599, NEUTRAL, 3.1635118
8602, NEUTRAL, 3.4828
8603, NEUTRAL, 3.2375822
8604, ENTAILMENT, 4.6331587
8605, ENTAILMENT, 3.8471618
8612, ENTAILMENT, 4.3529334
8615, ENTAILMENT, 4.571
8616, CONTRADICTION, 3.1456141
8617, NEUTRAL, 3.1261888
8619, NEUTRAL, 3.2775455
8621, NEUTRAL, 2.9464211
8623, NEUTRAL, 3.2633758
8625, NEUTRAL, 3.6052074
8628, NEUTRAL, 2.826785
8634, NEUTRAL, 3.5296512
8638, NEUTRAL, 3.048674
8640, ENTAILMENT, 4.7398314
8641, NEUTRAL, 3.6872706
8642, ENTAILMENT, 4.570168
8643, NEUTRAL, 3.2048488
8644, NEUTRAL, 2.9043818
8648, NEUTRAL, 3.1829033
8650, NEUTRAL, 3.9612799
8652, CONTRADICTION, 3.1674075
8653, NEUTRAL, 3.7877617
8654, NEUTRAL, 2.911409
8655, NEUTRAL, 3.5358443
8659, NEUTRAL, 2.8672247
8661, NEUTRAL, 3.183136
8662, ENTAILMENT, 4.1694565
8666, NEUTRAL, 3.0537868
8667, NEUTRAL, 2.876607
8670, NEUTRAL, 3.592032
8671, ENTAILMENT, 4.6163926
8672, ENTAILMENT, 4.474269
8673, NEUTRAL, 2.736907
8677, NEUTRAL, 2.7044768
8681, NEUTRAL, 2.954938
8682, NEUTRAL, 2.0618644
8687, ENTAILMENT, 4.574678
8688, ENTAILMENT, 4.3606644
8693, ENTAILMENT, 4.2482123
8694, NEUTRAL, 3.611773
8695, ENTAILMENT, 4.3176994
8698, ENTAILMENT, 4.710776
8701, NEUTRAL, 3.6022048
8703, CONTRADICTION, 2.815773
8704, NEUTRAL, 3.6735315
8706, NEUTRAL, 3.1058474
8707, NEUTRAL, 4.009532
8710, NEUTRAL, 3.8979707
8711, NEUTRAL, 3.3295574
8713, NEUTRAL, 3.092597
8715, CONTRADICTION, 2.8828678
8717, NEUTRAL, 2.982698
8718, NEUTRAL, 2.198659
8720, NEUTRAL, 1.5302979
8721, NEUTRAL, 1.7348131
8722, NEUTRAL, 1.8513278
8723, ENTAILMENT, 4.332334
8725, ENTAILMENT, 4.7448564
8726, CONTRADICTION, 3.2279243
8729, NEUTRAL, 3.4411545
8730, NEUTRAL, 2.7936335
8731, NEUTRAL, 3.387272
8732, NEUTRAL, 4.8397036
8733, CONTRADICTION, 3.4548573
8734, ENTAILMENT, 4.522689
8735, ENTAILMENT, 3.89677
8736, NEUTRAL, 3.8601198
8737, ENTAILMENT, 4.002159
8740, NEUTRAL, 3.9922733
8744, CONTRADICTION, 3.3561559
8745, NEUTRAL, 4.177143
8747, ENTAILMENT, 3.4297266
8752, NEUTRAL, 4.431619
8754, NEUTRAL, 3.2096896
8755, NEUTRAL, 3.2633176
8758, NEUTRAL, 3.6274586
8761, ENTAILMENT, 4.541221
8762, ENTAILMENT, 4.0158505
8763, NEUTRAL, 2.2413077
8764, NEUTRAL, 1.5368375
8765, NEUTRAL, 2.1505141
8769, CONTRADICTION, 3.3513532
8770, NEUTRAL, 3.964479
8771, CONTRADICTION, 3.0510364
8772, NEUTRAL, 2.712758
8773, NEUTRAL, 2.7621074
8774, NEUTRAL, 3.875105
8776, NEUTRAL, 3.4470167
8778, ENTAILMENT, 4.1538463
8780, NEUTRAL, 3.9045906
8782, NEUTRAL, 2.8498
8785, NEUTRAL, 3.3609934
8788, ENTAILMENT, 4.701646
8789, NEUTRAL, 3.3581338
8793, NEUTRAL, 3.6890693
8795, NEUTRAL, 3.6721506
8797, ENTAILMENT, 3.9775705
8798, CONTRADICTION, 3.4070978
8799, ENTAILMENT, 4.073406
8802, NEUTRAL, 3.063459
8803, ENTAILMENT, 3.8780866
8804, ENTAILMENT, 4.3889
8807, CONTRADICTION, 3.2788177
8808, NEUTRAL, 2.4369998
8809, NEUTRAL, 2.8464208
8810, NEUTRAL, 3.5843801
8811, NEUTRAL, 3.086975
8812, NEUTRAL, 3.158505
8817, ENTAILMENT, 4.521149
8818, NEUTRAL, 3.496799
8819, NEUTRAL, 3.9082718
8820, NEUTRAL, 2.7825093
8821, ENTAILMENT, 4.539957
8824, ENTAILMENT, 4.44173
8825, NEUTRAL, 3.4883842
8826, NEUTRAL, 3.7129765
8827, NEUTRAL, 2.8968763
8828, NEUTRAL, 3.7752624
8829, NEUTRAL, 2.7823882
8831, ENTAILMENT, 3.9488287
8833, ENTAILMENT, 4.4058027
8835, NEUTRAL, 3.0079465
8837, NEUTRAL, 3.3726258
8839, NEUTRAL, 3.6259327
8840, ENTAILMENT, 3.9704876
8843, NEUTRAL, 3.0326672
8845, NEUTRAL, 1.4869522
8847, NEUTRAL, 2.36382
8849, ENTAILMENT, 3.9185858
8850, CONTRADICTION, 3.5137358
8851, ENTAILMENT, 3.846755
8853, CONTRADICTION, 3.382689
8857, NEUTRAL, 3.4286456
8860, NEUTRAL, 3.5332723
8861, CONTRADICTION, 3.408636
8863, NEUTRAL, 2.4022222
8864, NEUTRAL, 3.3746185
8865, NEUTRAL, 2.2435803
8866, NEUTRAL, 3.3898916
8868, NEUTRAL, 3.1698208
8870, NEUTRAL, 2.8621612
8871, NEUTRAL, 4.264476
8872, NEUTRAL, 3.2326746
8874, NEUTRAL, 2.1294866
8877, NEUTRAL, 3.147037
8880, NEUTRAL, 1.773415
8881, NEUTRAL, 0.24235976
8882, NEUTRAL, 2.0380082
8883, NEUTRAL, 1.9129697
8884, NEUTRAL, 1.8592104
8885, ENTAILMENT, 4.425676
8886, NEUTRAL, 3.42173
8887, NEUTRAL, 4.016191
8889, NEUTRAL, 2.1702094
8890, NEUTRAL, 0.98097026
8891, NEUTRAL, 2.4208746
8893, NEUTRAL, 2.3186975
8895, CONTRADICTION, 2.7050796
8896, ENTAILMENT, 4.1479263
8897, CONTRADICTION, 3.2671204
8898, NEUTRAL, 3.3185225
8899, NEUTRAL, 2.5659661
8900, ENTAILMENT, 3.285089
8904, NEUTRAL, 3.1371813
8905, ENTAILMENT, 4.481474
8906, NEUTRAL, 3.4073844
8909, ENTAILMENT, 2.5249772
8910, NEUTRAL, 1.7921327
8911, ENTAILMENT, 2.9017143
8912, NEUTRAL, 3.9759269
8919, NEUTRAL, 3.2982326
8920, ENTAILMENT, 4.2402377
8921, NEUTRAL, 3.4813294
8922, NEUTRAL, 3.4029346
8923, ENTAILMENT, 4.4988527
8925, NEUTRAL, 3.3399472
8927, NEUTRAL, 2.7036848
8928, NEUTRAL, 2.1303406
8929, NEUTRAL, 3.4742756
8930, ENTAILMENT, 4.2570653
8931, ENTAILMENT, 3.8388476
8933, CONTRADICTION, 3.7045312
8935, NEUTRAL, 3.1586394
8939, ENTAILMENT, 4.488674
8940, ENTAILMENT, 3.632146
8946, NEUTRAL, 2.6383915
8947, NEUTRAL, 2.6572537
8950, ENTAILMENT, 4.569039
8951, NEUTRAL, 3.545454
8953, NEUTRAL, 2.9004097
8954, NEUTRAL, 2.748416
8960, ENTAILMENT, 4.3264117
8962, NEUTRAL, 2.9720569
8968, ENTAILMENT, 4.9155607
8969, CONTRADICTION, 2.9509087
8970, NEUTRAL, 3.3969202
8971, NEUTRAL, 2.913622
8974, NEUTRAL, 3.6805806
8975, ENTAILMENT, 4.104181
8979, NEUTRAL, 3.713328
8981, NEUTRAL, 3.0789037
8984, ENTAILMENT, 4.624173
8985, CONTRADICTION, 2.9615846
8989, NEUTRAL, 3.1311035
8990, NEUTRAL, 3.8432493
8991, NEUTRAL, 2.5970078
8993, ENTAILMENT, 4.482651
8995, ENTAILMENT, 3.8050146
8997, ENTAILMENT, 4.1967998
9002, NEUTRAL, 3.0424685
9003, NEUTRAL, 3.7573667
9004, ENTAILMENT, 4.7408223
9007, CONTRADICTION, 3.4522324
9008, NEUTRAL, 4.1366897
9009, NEUTRAL, 3.17727
9010, NEUTRAL, 3.8349342
9012, NEUTRAL, 3.6645107
9013, ENTAILMENT, 4.5417504
9016, NEUTRAL, 3.8292723
9018, NEUTRAL, 2.3974514
9020, NEUTRAL, 3.1323233
9022, ENTAILMENT, 4.568246
9023, NEUTRAL, 2.8252811
9025, NEUTRAL, 3.8480487
9026, NEUTRAL, 3.7855582
9027, NEUTRAL, 3.727509
9032, NEUTRAL, 3.9808993
9034, NEUTRAL, 3.0729632
9042, ENTAILMENT, 4.4971056
9043, ENTAILMENT, 3.523353
9047, NEUTRAL, 3.1934838
9048, NEUTRAL, 3.6676264
9049, ENTAILMENT, 4.325891
9052, CONTRADICTION, 3.4328403
9055, NEUTRAL, 4.201891
9057, NEUTRAL, 3.5811052
9059, CONTRADICTION, 3.6309114
9060, ENTAILMENT, 4.376876
9061, NEUTRAL, 3.0263686
9062, NEUTRAL, 2.830768
9063, NEUTRAL, 2.9740925
9064, NEUTRAL, 2.86348
9065, NEUTRAL, 2.8742766
9072, NEUTRAL, 2.0343685
9076, ENTAILMENT, 4.3220935
9079, ENTAILMENT, 4.79416
9081, NEUTRAL, 2.7224965
9082, ENTAILMENT, 2.5666208
9084, NEUTRAL, 2.719142
9087, ENTAILMENT, 4.534002
9088, CONTRADICTION, 3.3943534
9089, NEUTRAL, 1.5373882
9091, NEUTRAL, 1.8546396
9092, NEUTRAL, 1.9072152
9100, NEUTRAL, 2.8004847
9104, NEUTRAL, 2.8923368
9105, ENTAILMENT, 3.8206143
9107, NEUTRAL, 1.9761697
9111, NEUTRAL, 1.907983
9112, ENTAILMENT, 4.248829
9114, ENTAILMENT, 4.24706
9115, CONTRADICTION, 3.2762332
9116, NEUTRAL, 3.569418
9118, NEUTRAL, 3.3880892
9119, NEUTRAL, 3.0040593
9120, NEUTRAL, 3.340938
9121, ENTAILMENT, 4.714962
9122, NEUTRAL, 3.1654153
9123, ENTAILMENT, 4.5513086
9124, NEUTRAL, 3.461609
9128, NEUTRAL, 1.410098
9130, ENTAILMENT, 4.3079333
9135, NEUTRAL, 2.912136
9138, NEUTRAL, 3.8742428
9143, ENTAILMENT, 4.1799045
9144, CONTRADICTION, 3.1199288
9145, ENTAILMENT, 4.052286
9149, NEUTRAL, 3.3403835
9151, NEUTRAL, 3.574131
9152, NEUTRAL, 2.9108129
9154, NEUTRAL, 2.9020076
9157, ENTAILMENT, 4.3820605
9158, CONTRADICTION, 3.4589329
9162, NEUTRAL, 2.2923002
9163, NEUTRAL, 3.2194176
9164, NEUTRAL, 2.3815517
9165, NEUTRAL, 2.6048222
9166, NEUTRAL, 3.334015
9168, ENTAILMENT, 4.6268086
9170, NEUTRAL, 3.7117891
9173, NEUTRAL, 2.4148722
9174, NEUTRAL, 3.8233848
9175, ENTAILMENT, 4.584096
9176, CONTRADICTION, 3.7988372
9178, CONTRADICTION, 3.3186746
9179, ENTAILMENT, 3.2872734
9180, NEUTRAL, 2.9221587
9182, NEUTRAL, 2.537033
9190, NEUTRAL, 3.8254995
9191, NEUTRAL, 2.6988096
9195, ENTAILMENT, 4.301221
9197, NEUTRAL, 3.030201
9199, NEUTRAL, 2.893919
9201, NEUTRAL, 2.7893996
9202, ENTAILMENT, 4.838292
9203, NEUTRAL, 3.195662
9204, ENTAILMENT, 4.868066
9205, ENTAILMENT, 3.4656782
9207, ENTAILMENT, 3.1411347
9209, NEUTRAL, 2.4874277
9210, ENTAILMENT, 3.364263
9214, NEUTRAL, 3.409772
9216, NEUTRAL, 2.447167
9217, NEUTRAL, 2.859343
9218, NEUTRAL, 2.2348275
9219, NEUTRAL, 3.0957012
9220, ENTAILMENT, 4.1901035
9221, NEUTRAL, 3.6074018
9225, NEUTRAL, 2.604128
9226, NEUTRAL, 2.1707497
9227, NEUTRAL, 1.7630154
9228, NEUTRAL, 1.6043111
9229, ENTAILMENT, 4.197493
9231, ENTAILMENT, 4.2953873
9232, CONTRADICTION, 3.5349221
9234, NEUTRAL, 3.3278112
9237, ENTAILMENT, 3.986044
9243, NEUTRAL, 1.4152392
9244, NEUTRAL, 1.8865491
9245, NEUTRAL, 1.4940411
9246, NEUTRAL, 2.4223142
9248, NEUTRAL, 3.5782523
9251, NEUTRAL, 0.4761684
9252, NEUTRAL, 0.5144502
9253, NEUTRAL, 1.1511418
9256, ENTAILMENT, 4.530675
9257, CONTRADICTION, 2.8262787
9258, ENTAILMENT, 4.5510635
9260, NEUTRAL, 1.7751726
9261, NEUTRAL, 1.4803351
9263, NEUTRAL, 1.5023972
9265, ENTAILMENT, 4.5283785
9266, NEUTRAL, 3.3964581
9267, ENTAILMENT, 4.0097923
9268, CONTRADICTION, 3.6700115
9270, NEUTRAL, 2.5167413
9271, NEUTRAL, 2.519908
9276, ENTAILMENT, 3.5847254
9277, NEUTRAL, 3.390801
9278, NEUTRAL, 2.8732219
9279, NEUTRAL, 4.0393205
9282, NEUTRAL, 3.0094151
9283, ENTAILMENT, 4.4218345
9286, NEUTRAL, 3.5465784
9289, NEUTRAL, 3.1806688
9290, NEUTRAL, 2.6873817
9291, NEUTRAL, 2.9225082
9294, ENTAILMENT, 3.746438
9296, NEUTRAL, 3.29112
9298, NEUTRAL, 2.081821
9301, ENTAILMENT, 4.791855
9302, ENTAILMENT, 3.776629
9304, CONTRADICTION, 2.6314764
9306, NEUTRAL, 2.8444858
9310, ENTAILMENT, 4.3776603
9311, CONTRADICTION, 2.9168177
9312, ENTAILMENT, 4.034282
9316, NEUTRAL, 2.9554515
9317, NEUTRAL, 2.7528696
9318, NEUTRAL, 2.8515105
9320, ENTAILMENT, 3.544528
9321, ENTAILMENT, 4.858224
9322, NEUTRAL, 3.6580534
9324, NEUTRAL, 3.0323067
9325, NEUTRAL, 3.0757241
9331, CONTRADICTION, 3.6397023
9332, ENTAILMENT, 4.7057385
9333, CONTRADICTION, 3.6435866
9334, ENTAILMENT, 4.4239
9339, ENTAILMENT, 4.3366013
9340, NEUTRAL, 3.3753738
9341, ENTAILMENT, 4.4613605
9345, NEUTRAL, 2.9023275
9346, NEUTRAL, 1.6414248
9347, NEUTRAL, 3.111287
9348, ENTAILMENT, 4.400191
9352, NEUTRAL, 2.4876356
9353, NEUTRAL, 2.3666902
9355, NEUTRAL, 2.229115
9357, ENTAILMENT, 4.508089
9358, NEUTRAL, 3.4679928
9360, NEUTRAL, 3.4569373
9363, NEUTRAL, 3.627348
9364, NEUTRAL, 3.944788
9365, NEUTRAL, 3.7520847
9366, ENTAILMENT, 4.403205
9372, NEUTRAL, 2.745089
9376, ENTAILMENT, 3.8691235
9378, NEUTRAL, 3.9800878
9379, NEUTRAL, 2.976982
9381, NEUTRAL, 2.5157433
9382, NEUTRAL, 2.3756337
9383, NEUTRAL, 2.854175
9384, ENTAILMENT, 4.61348
9390, NEUTRAL, 2.2087855
9392, NEUTRAL, 3.5348315
9396, ENTAILMENT, 2.9024158
